timestamp,family,slug,raw_probability,calibrated_fair_value,recommended_action,paper_stake,hours_to_resolution,market_volume,best_bid,best_ask,spread,buy_depth_1c,buy_depth_2c,buy_depth_5c,sell_depth_1c,no_buy_depth_1c,no_buy_depth_2c,outcome
2026-09-04T09:52:43.617641+00:00,hourly,bitcoin-up-or-down-september-4-2026-5am-et,0.10500000000000001,0.07731256491218631,NO_TRADE,0.0,0.12121732194444444,27722.988267999997,0.1,0.11,0.009999999999999995,24.36,38.205,135.8152,31.721,294.999,424.71900000000005,0
2026-09-04T10:03:05.337316+00:00,hourly,bitcoin-up-or-down-september-4-2026-6am-et,0.515,0.4316517132435463,NO_TRADE,0.0,0.9485174122222222,115.0,0.51,0.52,0.010000000000000009,146.2533,163.2633,350.1733,321.33500000000004,316.46500000000003,442.69000000000005,1
2026-09-04T10:12:48.013364+00:00,hourly,bitcoin-up-or-down-september-4-2026-6am-et,0.445,0.35795054109248825,NO_TRADE,0.0,0.7866629544444445,318.842258,0.43,0.46,0.030000000000000027,391.06,487.06,732.9787,653.3068,889.9831999999999,1063.1481999999999,1
2026-09-04T10:22:43.722007+00:00,hourly,bitcoin-up-or-down-september-4-2026-6am-et,0.195,0.15018185972692763,BUY_NO,908.1365402,0.621188331388889,9081.365402,0.19,0.2,0.010000000000000009,64.185,102.4958,276.5058,73.23,330.27,666.0049999999999,1
2026-09-04T10:32:38.981622+00:00,hourly,bitcoin-up-or-down-september-4-2026-6am-et,0.46499999999999997,0.5005000065815934,BUY_YES,575.4718222942164,0.4558384383333333,9081.365402,0.46,0.47,0.009999999999999953,114.53999999999999,208.375,412.2582,84.125,102.375,204.01500000000001,1
2026-09-04T10:42:38.760595+00:00,hourly,bitcoin-up-or-down-september-4-2026-6am-et,0.455,0.45873873267122645,NO_TRADE,0.0,0.28923316805555555,18781.390021,0.45,0.46,0.010000000000000009,230.595,372.243,620.053,119.3,150.70000000000002,372.43,1
2026-09-04T10:52:42.808161+00:00,hourly,bitcoin-up-or-down-september-4-2026-6am-et,0.41000000000000003,0.38503463863424375,NO_TRADE,0.0,0.1214421775,36127.42853500002,0.4,0.42,0.019999999999999962,143.685,169.865,334.975,174.36800000000002,265.552,343.052,1
2026-09-04T11:03:13.157906+00:00,hourly,bitcoin-up-or-down-september-4-2026-7am-et,0.4,0.3373438044337722,NO_TRADE,0.0,0.9463450261111112,2.0,0.39,0.41,0.019999999999999962,120.50999999999999,215.8195,313.9195,87.03,141.47,340.865,1
2026-09-04T11:12:40.430103+00:00,hourly,bitcoin-up-or-down-september-4-2026-7am-et,0.425,0.3449714667334176,NO_TRADE,0.0,0.7887694158333333,20.18,0.42,0.43,0.010000000000000009,100.67,200.507,595.067,198.98499999999999,284.515,652.615,1
2026-09-04T11:22:38.908422+00:00,hourly,bitcoin-up-or-down-september-4-2026-7am-et,0.675,0.6777755668986561,NO_TRADE,0.0,0.6225254383333333,7588.735772000001,0.67,0.68,0.010000000000000009,212.3,417.82000000000005,474.30000000000007,238.125,118.875,161.05,1
2026-09-04T11:32:43.379081+00:00,hourly,bitcoin-up-or-down-september-4-2026-7am-et,0.745,0.750420694412012,NO_TRADE,0.0,0.4546169219444444,13082.460692,0.74,0.75,0.010000000000000009,330.6625,506.6075,1007.8375000000001,150.40519999999998,54.824799999999996,60.4248,1
2026-09-04T11:42:28.036351+00:00,hourly,bitcoin-up-or-down-september-4-2026-7am-et,0.735,0.6644717114233903,BUY_NO,641.2435010790097,0.29221212472222224,13082.460692,0.72,0.75,0.030000000000000027,82.69,281.735,769.075,105.10499999999999,66.315,75.615,1
2026-09-04T11:52:39.378049+00:00,hourly,bitcoin-up-or-down-september-4-2026-7am-et,0.975,0.9724472983702154,NO_TRADE,0.0,0.12239498638888889,16912.244324999996,0.97,0.98,0.010000000000000009,2043.44,2043.44,2043.44,397.2196,13.9604,35.495400000000004,1
2026-09-04T12:03:14.369235+00:00,hourly,bitcoin-up-or-down-september-4-2026-8am-et,0.455,0.35954355986463576,NO_TRADE,0.0,0.9460085458333333,14.2549,0.45,0.46,0.010000000000000009,239.105,403.025,614.4517,256.535,318.46500000000003,445.8543,0
2026-09-04T12:12:03.773233+00:00,hourly,bitcoin-up-or-down-september-4-2026-8am-et,0.415,0.3229392612928701,NO_TRADE,0.0,0.7989518797222223,268.490191,0.41,0.42,0.010000000000000009,21.349999999999998,224.41,589.5121,318.085,463.91499999999996,713.0999999999999,0
2026-09-04T12:22:40.632290+00:00,hourly,bitcoin-up-or-down-september-4-2026-8am-et,0.415,0.3310571433378759,NO_TRADE,0.0,0.6220465861111111,3648.591371,0.41,0.42,0.010000000000000009,255.48,386.5516,675.2166,194.285,287.715,578.685,0
2026-09-04T12:32:39.069855+00:00,hourly,bitcoin-up-or-down-september-4-2026-8am-et,0.035,0.0019472712453277258,NO_TRADE,0.0,0.4558139291666667,3648.591371,0.03,0.04,0.010000000000000002,88.9966,108.4966,139.5174,4.65,220.14999999999998,1225.99,0
2026-09-04T12:42:39.726646+00:00,hourly,bitcoin-up-or-down-september-4-2026-8am-et,0.0115,0.0006824033373666744,NO_TRADE,0.0,0.28896482055555556,7024.378997999999,0.01,0.013,0.002999999999999999,5.2473600000000005,12.897359999999999,50.385290000000005,5.8686,2265.2364,2265.2364,0
2026-09-04T12:52:35.444140+00:00,hourly,bitcoin-up-or-down-september-4-2026-8am-et,0.0005,0.00014998201715128522,NO_TRADE,0.0,0.12348773888888889,25734.901794,,0.001,,22.04175,24.344070000000002,60.370370000000015,0.0,0.0,0.0,0
2026-09-04T13:03:07.128046+00:00,hourly,bitcoin-up-or-down-september-4-2026-9am-et,0.535,0.43004791074387744,NO_TRADE,0.0,0.9480199872222222,4837.485382999999,0.53,0.54,0.010000000000000009,590.8974,602.0974,918.6152,800.68,734.82,755.1550000000001,0
2026-09-04T13:12:04.212796+00:00,hourly,bitcoin-up-or-down-september-4-2026-9am-et,0.44,0.2594073940695815,NO_TRADE,0.0,0.798829778888889,4837.485382999999,0.43,0.45,0.020000000000000018,209.76500000000001,410.22,556.32,325.965,265.405,480.5096,0
2026-09-04T13:22:11.522694+00:00,hourly,bitcoin-up-or-down-september-4-2026-9am-et,0.495,0.4323078193435631,BUY_NO,1130.7467172000004,0.630132585,11307.467172000002,0.49,0.5,0.010000000000000009,188.865,316.265,676.49,357.76,382.74,619.5811,0
2026-09-04T13:32:59.985139+00:00,hourly,bitcoin-up-or-down-september-4-2026-9am-et,0.46499999999999997,0.382230186862784,BUY_NO,1505.9958474936886,0.45000412805555556,17363.973780000004,0.46,0.47,0.009999999999999953,316.225,496.79,705.84,8.18,33.5,101.89999999999999,0
2026-09-04T13:42:31.397091+00:00,hourly,bitcoin-up-or-down-september-4-2026-9am-et,0.435,0.3845909900107387,BUY_NO,1056.0234881223569,0.2912785858333333,17363.973780000004,0.43,0.44,0.010000000000000009,215.325,465.33500000000004,771.675,279.02,379.47999999999996,539.665,0
2026-09-04T13:52:45.274514+00:00,hourly,bitcoin-up-or-down-september-4-2026-9am-et,0.665,0.6836117320118352,NO_TRADE,0.0,0.12075707944444444,25351.590285000013,0.66,0.67,0.010000000000000009,107.60000000000001,427.415,1009.55,87.51,46.724999999999994,157.72129999999999,0
2026-09-04T14:03:08.090547+00:00,hourly,bitcoin-up-or-down-september-4-2026-10am-et,0.585,0.41715662587093727,NO_TRADE,0.0,0.9477526258333334,402.849485,0.58,0.59,0.010000000000000009,287.63,539.865,869.2800000000001,213.255,158.245,264.6942,0
2026-09-04T14:12:11.285177+00:00,hourly,bitcoin-up-or-down-september-4-2026-10am-et,0.485,0.3858203895637831,NO_TRADE,0.0,0.7968652286111111,685.136795,0.48,0.49,0.010000000000000009,346.65,414.735,748.6350000000001,283.885,236.115,477.65700000000004,0
2026-09-04T14:22:45.219401+00:00,hourly,bitcoin-up-or-down-september-4-2026-10am-et,0.375,0.28975094409848495,BUY_NO,536.9294138,0.6207723886111112,5369.294138,0.37,0.38,0.010000000000000009,222.5365,359.9365,681.6514999999999,108.56,177.64000000000001,442.19000000000005,0
2026-09-04T14:32:46.553548+00:00,hourly,bitcoin-up-or-down-september-4-2026-10am-et,0.47,0.48055823965842404,NO_TRADE,0.0,0.4537351255555555,5369.294138,0.46,0.48,0.019999999999999962,252.565,394.315,789.6449,258.885,311.115,456.71500000000003,0
2026-09-04T14:42:40.402520+00:00,hourly,bitcoin-up-or-down-september-4-2026-10am-et,0.225,0.13991904086839685,BUY_NO,1053.1156517,0.2887770777777777,10531.156517,0.22,0.23,0.010000000000000009,113.16039999999998,200.1504,332.17040000000003,81.035,302.46500000000003,499.6650000000001,0
2026-09-04T14:52:43.539656+00:00,hourly,bitcoin-up-or-down-september-4-2026-10am-et,0.0155,0.0057253871677731,NO_TRADE,0.0,0.12123898444444445,18301.579025000003,0.011,0.02,0.009000000000000001,1.7,17.4385,33.653600000000004,8.81243,2175.3375699999997,2175.3375699999997,0
2026-09-04T15:03:09.232837+00:00,hourly,bitcoin-up-or-down-september-4-2026-11am-et,0.54,0.5605907499703138,NO_TRADE,0.0,0.9474353230555556,20.474702999999998,0.53,0.55,0.020000000000000018,351.33500000000004,515.0618000000001,838.4262000000001,319.5,290.5,507.08,1
2026-09-04T15:12:27.245810+00:00,hourly,bitcoin-up-or-down-september-4-2026-11am-et,0.695,0.6948767989479189,NO_TRADE,0.0,0.7924317194444445,240.91766700000002,0.69,0.7,0.010000000000000009,631.845,915.165,1210.335,317.05,147.95000000000002,273.35,1
2026-09-04T15:22:53.742457+00:00,hourly,bitcoin-up-or-down-september-4-2026-11am-et,0.835,0.8038788484852719,NO_TRADE,0.0,0.6184048730555556,11813.544722000002,0.83,0.84,0.010000000000000009,1154.2749999999999,1463.0149999999999,2258.29,392.64,85.36,363.4725,1
2026-09-04T15:32:47.924367+00:00,hourly,bitcoin-up-or-down-september-4-2026-11am-et,0.945,0.9529151336793293,NO_TRADE,0.0,0.45335434249999995,17493.868080000007,0.94,0.95,0.010000000000000009,2013.4708999999998,3419.9709,5581.0998,1903.8932,135.8868,174.9868,1
2026-09-04T15:42:09.072844+00:00,hourly,bitcoin-up-or-down-september-4-2026-11am-et,0.9815,0.9836168991860342,NO_TRADE,0.0,0.29747976555555555,17493.868080000007,0.974,0.989,0.015000000000000013,6082.458879999999,6082.458879999999,6082.458879999999,1735.04488,58.235119999999995,82.30012,1
2026-09-04T15:52:41.817718+00:00,hourly,bitcoin-up-or-down-september-4-2026-11am-et,0.995,0.994434082359396,NO_TRADE,0.0,0.12171730055555555,22014.053126000006,0.991,0.999,0.008000000000000007,464.535,464.535,464.535,5960.023630000001,66.20637,69.70212000000001,1
2026-09-04T16:03:08.558751+00:00,hourly,bitcoin-up-or-down-september-4-2026-12pm-et,0.525,0.478534198727898,NO_TRADE,0.0,0.9476225691666667,645.46734,0.52,0.53,0.010000000000000009,313.55,659.72,761.96,126.24000000000001,120.75999999999999,290.01,1
2026-09-04T16:12:45.534928+00:00,hourly,bitcoin-up-or-down-september-4-2026-12pm-et,0.555,0.5052337506581505,NO_TRADE,0.0,0.7873514088888889,714.885485,0.55,0.56,0.010000000000000009,171.985,338.155,961.6188999999999,254.19000000000003,214.31,332.515,1
2026-09-04T16:22:43.236454+00:00,hourly,bitcoin-up-or-down-september-4-2026-12pm-et,0.555,0.4839676597115214,NO_TRADE,0.0,0.6213232072222222,3242.529164,0.55,0.56,0.010000000000000009,257.455,447.98499999999996,1068.915,96.54450000000001,81.44550000000001,160.0154,1
2026-09-04T16:32:52.963170+00:00,hourly,bitcoin-up-or-down-september-4-2026-12pm-et,0.855,0.8623583306476664,NO_TRADE,0.0,0.45195467500000003,6307.075725000001,0.84,0.87,0.030000000000000027,266.48,417.78000000000003,801.1200000000001,321.985,58.035,101.07560000000001,1
2026-09-04T16:42:36.153328+00:00,hourly,bitcoin-up-or-down-september-4-2026-12pm-et,0.945,0.9550687241537718,NO_TRADE,0.0,0.2899574088888889,6307.075725000001,0.94,0.95,0.010000000000000009,370.496,574.1959999999999,2398.8853,486.15,42.25,50.6924,1
2026-09-04T16:52:58.018771+00:00,hourly,bitcoin-up-or-down-september-4-2026-12pm-et,0.9984999999999999,0.9984185127992987,NO_TRADE,0.0,0.11721700805555556,9744.573072999998,0.998,0.999,0.0010000000000000009,238.761,238.761,238.761,1439.36978,9.320219999999999,13.89322,1
2026-09-04T17:03:16.507821+00:00,hourly,bitcoin-up-or-down-september-4-2026-1pm-et,0.405,0.2790740202004775,NO_TRADE,0.0,0.9454144941666667,17.09,0.4,0.41,0.009999999999999953,595.47,727.265,995.828,136.567,211.263,315.26800000000003,0
2026-09-04T17:12:36.709796+00:00,hourly,bitcoin-up-or-down-september-4-2026-1pm-et,0.415,0.3164365377657822,NO_TRADE,0.0,0.7898028344444444,89.448971,0.41,0.42,0.010000000000000009,145.115,681.915,1122.4678,200.02,387.28,1251.1925,0
2026-09-04T17:22:20.911906+00:00,hourly,bitcoin-up-or-down-september-4-2026-1pm-et,0.255,0.1842743766364787,NO_TRADE,0.0,0.6275244705555556,2124.919635,0.25,0.26,0.010000000000000009,260.551,310.881,330.741,268.65,831.35,1051.0695,0
2026-09-04T17:32:21.871855+00:00,hourly,bitcoin-up-or-down-september-4-2026-1pm-et,0.11499999999999999,0.07670651121875022,NO_TRADE,0.0,0.46059115138888884,2124.919635,0.11,0.12,0.009999999999999995,44.495000000000005,83.48500000000001,183.6771,8.850000000000001,78.05000000000001,275.06500000000005,0
2026-09-04T17:42:10.004869+00:00,hourly,bitcoin-up-or-down-september-4-2026-1pm-et,0.065,0.051819211915403854,NO_TRADE,0.0,0.29722086972222217,11362.601846000003,0.06,0.07,0.010000000000000009,120.16,145.225,231.615,16.0,289.0,1419.4959999999999,0
2026-09-04T17:52:40.307412+00:00,hourly,bitcoin-up-or-down-september-4-2026-1pm-et,0.004999999999999999,0.0028948295961218513,NO_TRADE,0.0,0.12213683,14304.855391000008,0.001,0.009,0.008,13.819020000000002,17.419020000000003,39.424020000000006,0.022,21.978,21.978,0
2026-09-04T18:03:11.246992+00:00,hourly,bitcoin-up-or-down-september-4-2026-2pm-et,0.625,0.5754205711802243,NO_TRADE,0.0,0.9468758355555555,34.4349,0.62,0.63,0.010000000000000009,672.39,1006.906,1071.976,178.11499999999998,115.285,195.885,1
2026-09-04T18:12:37.599496+00:00,hourly,bitcoin-up-or-down-september-4-2026-2pm-et,0.675,0.6478016867124577,NO_TRADE,0.0,0.7895556955555556,88.65797400000001,0.67,0.68,0.010000000000000009,732.3149999999999,986.7649999999999,1376.6804,238.347,115.503,419.47799999999995,1
2026-09-04T18:22:48.893962+00:00,hourly,bitcoin-up-or-down-september-4-2026-2pm-et,0.775,0.7229576732523033,NO_TRADE,0.0,0.6197516772222222,4348.673805,0.77,0.78,0.010000000000000009,919.8460000000001,1572.0860000000002,1733.4110000000003,4771.4359,1425.2341000000001,1511.6591,1
2026-09-04T18:32:20.040094+00:00,hourly,bitcoin-up-or-down-september-4-2026-2pm-et,0.815,0.770854131027883,NO_TRADE,0.0,0.4610999738888889,4348.673805,0.81,0.82,0.009999999999999898,188.4042,345.3078,1135.0043,758.9000000000001,181.1,270.66499999999996,1
2026-09-04T18:42:33.578255+00:00,hourly,bitcoin-up-or-down-september-4-2026-2pm-et,0.945,0.9435380277391363,NO_TRADE,0.0,0.29067270694444447,12657.981263000005,0.94,0.95,0.010000000000000009,713.337,838.1469,2065.2965,1392.595,92.405,117.885,1
2026-09-04T18:52:45.818463+00:00,hourly,bitcoin-up-or-down-september-4-2026-2pm-et,0.9804999999999999,0.9771839291282722,NO_TRADE,0.0,0.1206059825,15670.589354000002,0.98,0.981,0.0010000000000000009,1296.2466,1392.1156,1392.1156,1296.5615,36.4385,45.939800000000005,1
2026-09-04T19:03:13.006218+00:00,hourly,bitcoin-up-or-down-september-4-2026-3pm-et,0.695,0.662434959638565,NO_TRADE,0.0,0.9463871616666667,398.255426,0.69,0.7,0.010000000000000009,588.8499999999999,764.1195999999999,939.2205999999999,235.7006,109.5394,393.8344,1
2026-09-04T19:12:58.377988+00:00,hourly,bitcoin-up-or-down-september-4-2026-3pm-et,0.665,0.6051296320981822,NO_TRADE,0.0,0.7837838922222222,404.529933,0.66,0.67,0.010000000000000009,669.1600000000001,848.5600000000001,1287.0099999999998,224.47000000000003,119.52999999999999,489.95559999999995,1
2026-09-04T19:22:47.330720+00:00,hourly,bitcoin-up-or-down-september-4-2026-3pm-et,0.845,0.806625689848655,NO_TRADE,0.0,0.6201859111111111,3293.09,0.84,0.85,0.010000000000000009,388.65,536.55,726.8399999999999,270.65,54.35,85.85,1
2026-09-04T19:32:56.715849+00:00,hourly,bitcoin-up-or-down-september-4-2026-3pm-et,0.765,0.6590593138405297,NO_TRADE,0.0,0.4509122641666667,3293.09,0.76,0.77,0.010000000000000009,247.15,439.515,824.5150000000001,191.85,63.15,117.75,1
2026-09-04T19:42:07.411373+00:00,hourly,bitcoin-up-or-down-september-4-2026-3pm-et,0.735,0.6086870063683536,BUY_NO,730.6165221000001,0.2979412852777778,7306.165221,0.73,0.74,0.010000000000000009,327.55,487.15,846.45,245.73499999999999,94.26500000000001,120.80000000000001,1
2026-09-04T19:52:45.914509+00:00,hourly,bitcoin-up-or-down-september-4-2026-3pm-et,0.77,0.7190453784719206,BUY_NO,538.876599053676,0.12057930305555556,12375.584905999996,0.76,0.78,0.020000000000000018,400.45000000000005,716.3780000000002,1620.1030000000003,579.86,183.64,227.83999999999997,1
2026-09-04T20:02:55.442519+00:00,hourly,bitcoin-up-or-down-september-4-2026-4pm-et,0.55,0.5008835868580629,NO_TRADE,0.0,0.9512659669444444,433.44705600000003,0.54,0.56,0.020000000000000018,660.25,761.75,1112.144,492.6908,355.20919999999995,428.45719999999994,0
2026-09-04T20:12:28.729804+00:00,hourly,bitcoin-up-or-down-september-4-2026-4pm-et,0.5700000000000001,0.49801029668415203,NO_TRADE,0.0,0.7920194988888889,552.6162320000001,0.56,0.58,0.019999999999999907,483.5892,719.6892,1199.8392000000001,180.485,144.515,295.16499999999996,0
2026-09-04T20:22:36.613097+00:00,hourly,bitcoin-up-or-down-september-4-2026-4pm-et,0.51,0.429243433987802,BUY_NO,1298.7087407000004,0.6231630286111112,12987.087407000003,0.5,0.52,0.020000000000000018,229.973,424.10300000000007,734.313,173.3608,162.7092,213.9292,0
2026-09-04T20:32:53.181480+00:00,hourly,bitcoin-up-or-down-september-4-2026-4pm-et,0.365,0.27783182510537785,BUY_NO,1516.1254516000004,0.45189403333333333,15161.254516000003,0.36,0.37,0.010000000000000009,148.759,270.43899999999996,653.5889999999999,97.08519999999999,176.8848,337.5948,0
2026-09-04T20:42:46.837223+00:00,hourly,bitcoin-up-or-down-september-4-2026-4pm-et,0.16,0.11372993737686465,BUY_NO,1516.1254516000004,0.2869896602777778,15161.254516000003,0.15,0.17,0.020000000000000018,174.00440000000003,183.78940000000003,279.9194,33.757000000000005,203.623,969.2317,0
2026-09-04T20:52:12.377729+00:00,hourly,bitcoin-up-or-down-september-4-2026-4pm-et,0.08499999999999999,0.06436057161716673,NO_TRADE,0.0,0.12989507527777777,18631.476651,0.08,0.09,0.009999999999999995,95.92999999999999,115.28999999999999,141.09,10.250000000000002,134.75,930.9676,0
2026-09-04T21:02:39.038547+00:00,hourly,bitcoin-up-or-down-september-4-2026-5pm-et,0.525,0.4139467176880978,NO_TRADE,0.0,0.9558226258333333,10.0,0.52,0.53,0.010000000000000009,190.49,740.49,1077.8400000000001,599.0442,523.4121,675.6621,0
2026-09-04T21:12:37.624372+00:00,hourly,bitcoin-up-or-down-september-4-2026-5pm-et,0.695,0.6576288881816327,NO_TRADE,0.0,0.7895487855555555,18.396121,0.69,0.7,0.010000000000000009,1347.865,1605.3658,1929.106,52.291599999999995,24.078400000000002,63.348400000000005,0
2026-09-04T21:22:40.107127+00:00,hourly,bitcoin-up-or-down-september-4-2026-5pm-et,0.765,0.7231566910467286,BUY_NO,484.780380964097,0.6221924647222221,7766.811342000001,0.76,0.77,0.010000000000000009,615.4000000000001,789.2,899.056,56.65,13.55,43.45,0
2026-09-04T21:32:31.006822+00:00,hourly,bitcoin-up-or-down-september-4-2026-5pm-et,0.765,0.7160379208445736,BUY_NO,578.4484099398207,0.4580536605555555,7766.811342000001,0.76,0.77,0.010000000000000009,232.7693,288.0693,861.9853,199.7,65.3,77.0,0
2026-09-04T21:42:45.610686+00:00,hourly,bitcoin-up-or-down-september-4-2026-5pm-et,0.895,0.8869467496428148,NO_TRADE,0.0,0.287330365,11672.022468000003,0.89,0.9,0.010000000000000009,194.379,369.179,777.879,348.8534,46.746599999999994,95.4966,0
2026-09-04T21:52:08.965144+00:00,hourly,bitcoin-up-or-down-september-4-2026-5pm-et,0.725,0.6680080794658249,BUY_NO,722.1100074190989,0.13084301555555555,13480.377725,0.72,0.73,0.010000000000000009,69.35,99.35,522.45,278.68499999999995,111.315,165.315,0
2026-09-04T22:02:34.321510+00:00,hourly,bitcoin-up-or-down-september-4-2026-6pm-et,0.605,0.49866113656722616,NO_TRADE,0.0,0.9571329138888889,72.027544,0.6,0.61,0.010000000000000009,254.7816,407.2353,930.5142999999999,634.885,432.615,533.625,1
2026-09-04T22:12:50.499013+00:00,hourly,bitcoin-up-or-down-september-4-2026-6pm-et,0.565,0.5059111513676774,NO_TRADE,0.0,0.7859724963888889,3246.073645,0.56,0.57,0.009999999999999898,812.925,986.0899999999999,3300.9072,196.47500000000002,160.025,269.7258,1
2026-09-04T22:22:47.861197+00:00,hourly,bitcoin-up-or-down-september-4-2026-6pm-et,0.645,0.6053600094719365,NO_TRADE,0.0,0.6200385563888888,3246.073645,0.64,0.65,0.010000000000000009,68.95,250.85500000000002,983.9350000000001,584.6766,334.76340000000005,470.55260000000004,1
2026-09-04T22:33:03.472569+00:00,hourly,bitcoin-up-or-down-september-4-2026-6pm-et,0.735,0.6985353252793838,BUY_NO,431.0229413783042,0.4490353975,8380.937744,0.73,0.74,0.010000000000000009,310.54179999999997,439.74179999999996,899.2418,330.265,125.73500000000001,182.28500000000003,1
2026-09-04T22:42:37.827643+00:00,hourly,bitcoin-up-or-down-september-4-2026-6pm-et,0.845,0.8266254054770639,NO_TRADE,0.0,0.28949232138888886,11138.186584,0.84,0.85,0.010000000000000009,488.1,773.0250000000001,1589.7150000000001,380.8406,77.39940000000001,114.74940000000001,1
2026-09-04T22:52:23.815821+00:00,hourly,bitcoin-up-or-down-september-4-2026-6pm-et,0.695,0.6561629587070972,BUY_NO,490.39190279569317,0.1267178275,11138.186584,0.69,0.7,0.010000000000000009,225.7,470.5,866.15,227.1528,103.9672,125.41720000000001,1
2026-09-04T23:02:58.563096+00:00,hourly,bitcoin-up-or-down-september-4-2026-7pm-et,0.475,0.3981431438967629,NO_TRADE,0.0,0.95039914,0.0,0.47,0.48,0.010000000000000009,194.3,354.295,449.0135000000001,131.9696,153.7104,343.38340000000005,1
2026-09-04T23:12:34.224671+00:00,hourly,bitcoin-up-or-down-september-4-2026-7pm-et,0.545,0.497241570257071,NO_TRADE,0.0,0.7904931469444445,2301.7902710000003,0.54,0.55,0.010000000000000009,287.54400000000004,486.30870000000004,683.2087,176.645,154.855,369.17499999999995,1
2026-09-04T23:22:43.207683+00:00,hourly,bitcoin-up-or-down-september-4-2026-7pm-et,0.62,0.588515912859138,NO_TRADE,0.0,0.6213311991666667,2301.7902710000003,0.61,0.63,0.020000000000000018,306.55,514.55,835.5999999999999,530.15,351.85,450.865,1
2026-09-04T23:32:58.006658+00:00,hourly,bitcoin-up-or-down-september-4-2026-7pm-et,0.655,0.6305646790045025,NO_TRADE,0.0,0.4505537061111111,6143.967675,0.65,0.66,0.010000000000000009,206.645,220.245,730.51,221.75,123.25,238.0203,1
2026-09-04T23:42:34.421914+00:00,hourly,bitcoin-up-or-down-september-4-2026-7pm-et,0.675,0.6197761215782663,BUY_NO,749.6101256975172,0.2904383572222222,14049.429643999998,0.67,0.68,0.010000000000000009,374.4,471.539,651.939,231.85000000000002,118.15,247.65,1
2026-09-04T23:52:45.125260+00:00,hourly,bitcoin-up-or-down-september-4-2026-7pm-et,0.605,0.56198970311192,BUY_NO,633.5049481346666,0.12079853888888888,14049.429643999998,0.6,0.61,0.010000000000000009,87.70230000000001,160.15230000000003,701.9773,348.28499999999997,235.215,285.615,1
2026-09-05T00:03:14.516373+00:00,hourly,bitcoin-up-or-down-september-4-2026-8pm-et,0.455,0.3991628025795163,NO_TRADE,0.0,0.9459676741666667,20.0,0.45,0.46,0.010000000000000009,59.255,208.05499999999998,496.2458,301.39,363.11,589.115,0
2026-09-05T00:12:34.105009+00:00,hourly,bitcoin-up-or-down-september-4-2026-8pm-et,0.625,0.5990912610289718,NO_TRADE,0.0,0.790526386388889,2174.5661859999996,0.62,0.63,0.010000000000000009,74.6726,275.8346,662.6673999999999,383.7244,239.6456,348.2456,0
2026-09-05T00:22:35.401615+00:00,hourly,bitcoin-up-or-down-september-4-2026-8pm-et,0.405,0.3484716699157665,NO_TRADE,0.0,0.6234995513888888,2174.5661859999996,0.4,0.41,0.009999999999999953,164.03,342.48,598.38,199.135,303.865,440.265,0
2026-09-05T00:32:25.625805+00:00,hourly,bitcoin-up-or-down-september-4-2026-8pm-et,0.625,0.6225949034462648,NO_TRADE,0.0,0.45954838750000004,9625.898384,0.62,0.63,0.010000000000000009,415.285,560.5600000000001,811.1550000000001,39.85,25.15,101.15,0
2026-09-05T00:41:59.417369+00:00,hourly,bitcoin-up-or-down-september-4-2026-8pm-et,0.435,0.4057534664546162,NO_TRADE,0.0,0.30016184194444445,13662.939701000001,0.43,0.44,0.010000000000000009,194.681,248.8092,628.9542,132.88,183.12,368.6101,0
2026-09-05T00:52:05.384766+00:00,hourly,bitcoin-up-or-down-september-4-2026-8pm-et,0.195,0.17816087305667377,NO_TRADE,0.0,0.131837565,13662.939701000001,0.19,0.2,0.010000000000000009,15.6,55.2,188.5768,12.0013,53.268699999999995,57.418699999999994,0
2026-09-05T01:02:59.192815+00:00,hourly,bitcoin-up-or-down-september-4-2026-9pm-et,0.505,0.44173835422972424,NO_TRADE,0.0,0.9502242180555556,717.270867,0.5,0.51,0.010000000000000009,627.245,859.8991000000001,1087.2841,63.39999999999999,65.5,250.1,0
2026-09-05T01:12:41.036513+00:00,hourly,bitcoin-up-or-down-september-4-2026-9pm-et,0.725,0.7138801174252005,NO_TRADE,0.0,0.7886009686111111,2234.418806999999,0.72,0.73,0.010000000000000009,680.4512,1454.0762,1980.488,529.15,215.84999999999997,250.34999999999997,0
2026-09-05T01:22:59.187184+00:00,hourly,bitcoin-up-or-down-september-4-2026-9pm-et,0.71,0.684589156887939,NO_TRADE,0.0,0.616892448888889,8068.9017619999995,0.7,0.72,0.020000000000000018,367.475,640.165,1237.29,72.38,31.619999999999997,110.02000000000001,0
2026-09-05T01:32:45.246283+00:00,hourly,bitcoin-up-or-down-september-4-2026-9pm-et,0.825,0.808106712875549,NO_TRADE,0.0,0.45409825472222226,8068.9017619999995,0.82,0.83,0.010000000000000009,402.5697,609.5447,1308.1347,653.49,145.51,222.11,0
2026-09-05T01:42:30.959650+00:00,hourly,bitcoin-up-or-down-september-4-2026-9pm-et,0.825,0.8004544970091096,NO_TRADE,0.0,0.2914000972222222,10262.603860000001,0.82,0.83,0.010000000000000009,182.49,261.96500000000003,955.7900000000001,952.275,213.22500000000002,275.925,0
2026-09-05T01:52:28.068820+00:00,hourly,bitcoin-up-or-down-september-4-2026-9pm-et,0.655,0.6215368015324005,NO_TRADE,0.0,0.12553643888888888,10262.603860000001,0.65,0.66,0.010000000000000009,65.26,65.26,114.56,82.48,46.519999999999996,81.115,0
